,LN_IC50
1842,2.610899
1843,-4.729522
1844,1.670717
1845,-3.015398
1846,6.365187
1847,4.307511
1848,2.571251
1849,3.826365
1850,5.87855
1851,-1.451073
1852,5.938659
1853,-3.142309
1854,-3.339539
1855,-0.357881
1856,-1.260331
1857,4.187148
1858,2.944481
1859,-2.096937
1860,-2.675604
1861,4.872296
1862,4.66588
1863,4.6962
1864,-0.821534
1865,5.657232
1866,6.482596
1867,3.746594
1868,2.485499
1869,0.870709
1870,4.861946
1871,3.253237
1872,4.623174
1873,-2.641649
1874,1.848566
1875,5.585176
1876,6.420451
1877,5.325604
1878,4.162236
1879,5.551331
1880,4.555331
1881,6.475685
1882,7.160896
1883,4.408311
1884,2.031857
1885,4.120244
1886,5.760335
1887,5.760335
1888,6.019897
1889,6.097745
1890,5.822737
1891,5.30951
1892,6.425262
1893,-3.978566
1894,6.838805
1895,-1.314172
1896,4.165867
1897,7.321054
1898,4.892765
1899,0.732022
1900,2.082282
1901,4.301405
1902,2.783412
1903,5.799538
1904,6.036955
1905,2.454054
1906,6.476795
1907,4.379581
1908,5.527345
1909,4.868017
1910,3.459047
1911,0.91431
1912,6.212776
1913,5.21932
1914,5.239816
1915,2.643494
1916,4.017624
1917,6.377998
1918,0.40549
1919,5.289123
1920,5.619806
1921,-3.967814
1922,5.639524
1923,3.322407
1924,6.795918
1925,2.645341
1926,0.292615
1927,-0.040879
1928,6.676928
1929,3.215458
1930,4.842755
1931,-0.4181
1932,6.418157
1933,6.322527
1934,-0.585079
1935,6.006345
1936,3.772463
1937,-1.22073
1938,-0.785656
1939,-2.720599
1940,4.546208
1941,3.857653
1942,-2.394307
1943,2.715952
1944,5.004918
1945,4.016299
1946,4.016299
1947,0.341485
1948,6.656096
1949,-0.307329
1950,-0.797591
1951,-5.186748
1952,1.1467545
1953,2.654371
1954,3.521841
1955,4.184498
1956,2.44538
1957,-1.684015
1958,-0.487369
1959,-1.644549
1960,3.622254
1961,1.496226
1962,2.936623
1963,4.54342
1964,4.79209
1965,5.55096
1966,3.021999
1967,4.992606
1968,4.046344
1969,5.111925
1970,5.735435
1971,1.466056
1972,4.676205
1973,2.703005
1974,5.045197
1975,6.264995
1976,4.142943
1977,1.98048
1978,4.832977
1979,5.96238
1980,6.011178
1981,3.068828
1982,1.900212
1983,6.252388
1984,3.720742
1985,2.361632
1986,4.375553
1987,3.253892
1988,3.80847
1989,6.195262
1990,2.854602
1991,-0.666241
1992,5.924487
1993,1.756016
1994,-0.413605
1995,6.263932
1996,5.131265
1997,4.046053
1998,3.739876
1999,-3.882503
2000,1.28837
2001,-2.369109
2002,6.360897
2003,4.626497
2004,2.449442
2005,3.220526
2006,5.665656
2007,1.549321
2008,5.913562
2009,3.360363
2010,-4.065489
2011,-1.8612
2012,2.865743
2013,0.22586
2014,-1.503295
2015,-4.768433
2016,4.384457
2017,3.524956
2018,3.33628
2019,0.314171
2020,5.690442
2021,5.781274
2022,3.773785
2023,3.773785
2024,5.870338
2025,1.153456
2026,3.99653
2027,3.213973
2028,4.289933
2029,0.900364
2030,0.552596
2031,4.793484
2032,5.446774
2033,3.457336
2034,3.730555
2035,5.567292
2036,5.376603
2037,6.221521
2038,6.218245
2039,5.374396
2040,2.48525
2041,3.369554
2042,3.688083
2043,5.581913
2044,4.620128
2045,5.615077
2046,4.296826
2047,5.015199
2048,-1.950357
2049,6.191129
2050,-1.340289
2051,3.7112
2052,6.202609
2053,5.552151
2054,0.32641
2055,-0.070205
2056,3.506655
2057,1.35606
2058,3.940319
2059,5.194076
2060,0.346134
2061,6.268647
2062,4.250295
2063,4.851923
2064,6.170711
2065,3.239408
2066,0.880211
2067,4.041734
2068,4.409532
2069,5.074924
2070,3.329872
2071,4.858438
2072,4.050635
2073,4.634483
2074,-4.116468
2075,2.709254
2076,3.509621
2077,-1.746677
2078,4.696358
2079,0.642543
2080,6.011214
2081,2.675132
2082,3.006958
2083,-0.701788
2084,6.165897
2085,3.607261
2086,3.029134
2087,-0.655314
2088,5.658129
2089,5.732106
2090,-1.596949
2091,4.611835
2092,3.869033
2093,-1.048307
2094,1.397232
2095,-5.464591
2096,4.23249
2097,1.958463
2098,-2.744663
2099,3.810914
2100,5.297516
2101,5.100219
2102,0.406192
2103,7.025777
2104,0.16303
2105,-0.116012
2106,-3.510454
2107,0.738582
2108,2.220262
2109,4.809888
2110,1.927016
2111,4.343015
2112,3.845519
2113,-3.569665
2114,-2.218385
2115,-4.346676
2116,2.599394
2117,-0.08341
2118,1.569241
2119,3.258483
2120,5.237277
2121,5.75669
2122,4.82153
2123,4.651432
2124,1.839538
2125,4.2441
2126,4.2441
2127,4.737846
2128,2.598195
2129,0.15105
2130,3.289331
2131,-1.059192
2132,3.554767
2133,3.374535
2134,3.675519
2135,4.133809
2136,4.319671
2137,1.898505
2138,3.490864
2139,3.054421
2140,4.575535
2141,5.441868
2142,5.476343
2143,2.083755
2144,2.561856
2145,3.235554
2146,1.698057
2147,-0.04774
2148,3.143587
2149,0.788116
2150,0.626818
2151,1.983408
2152,2.095244
2153,2.480218
2154,-1.081013
2155,0.478784
2156,2.457858
2157,3.999893
2158,4.332398
2159,4.47929
2160,-5.56912
2161,1.145015
2162,-0.630463
2163,6.126983
2164,1.776776
2165,3.718517
2166,3.140214
2167,4.57124
2168,2.158183
2169,4.258731
2170,4.160334
2171,-3.3760295
2172,-2.650299
2173,-3.425445
2174,2.987071
2175,-0.198176
2176,-1.840057
2177,-3.808997
2178,3.987538
2179,2.931993
2180,1.877324
2181,3.526628
2182,-1.077884
2183,4.172032
2184,4.625761
2185,3.348287
2186,4.400932
2187,1.949387
2188,2.495536
2189,1.181742
2190,3.326865
2191,2.486907
2192,-0.732941
2193,3.958061
2194,3.724057
2195,3.346539
2196,2.500518
2197,1.977642
2198,5.06498
2199,3.736832
2200,3.412516
2201,5.181966
2202,0.073373
2203,3.670065
2204,1.515931
2205,2.77005
2206,3.960328
2207,3.633911
2208,3.720563
2209,4.753265
2210,3.263762
2211,4.396507
2212,5.247901
2213,-1.46353
2214,5.162281
2215,-1.379262
2216,4.051237
2217,5.030292
2218,5.217762
2219,2.615045
2220,2.275073
2221,1.027062
2222,3.85235
2223,3.901737
2224,5.204403
2225,1.142873
2226,5.301178
2227,2.375507
2228,4.67385
2229,1.647883
2230,4.624876
2231,3.799816
2232,1.685832
2233,3.063436
2234,3.96427
2235,0.740265
2236,1.533032
2237,3.456756
2238,5.03007
2239,4.918205
2240,-3.644459
2241,3.274864
2242,4.219352
2243,1.784601
2244,4.01335
2245,4.01335
2246,4.222908
2247,3.08085
2248,4.430962
2249,0.446671
2250,4.393417
2251,0.230058
2252,2.790454
2253,4.796377
2254,3.322107
2255,-2.458249
2256,3.664361
2257,2.96461
2258,4.305518
2259,4.27058
2260,-0.450127
2261,3.970361
2262,2.888281
2263,5.537206
2264,3.498255
2265,5.655699
2266,-5.677928
2267,3.431496
2268,1.863312
2269,-1.183125
2270,3.959841
2271,3.069388
2272,2.125975
2273,-0.162037
2274,6.143032
2275,2.051064
2276,3.480139
2277,3.681331
2278,2.108746
2279,2.9676015
2280,1.868687
2281,0.3101365
2282,3.308034
2283,4.801909
2284,2.088292
2285,-2.059898
2286,-3.54767
2287,0.807149
2288,3.051139
2289,2.34804
2290,3.761361
2291,3.622502
2292,2.959513
2293,5.112065
2294,4.528789
2295,2.153693
2296,3.856498
2297,3.638733
2298,7.269407
2299,4.799656
2300,6.938171
2301,3.132273
2302,2.076734
2303,4.825336
2304,5.932531
2305,2.300505
2306,4.679509
2307,5.565094
2308,1.465639
2309,2.210343
2310,1.082641
2311,6.199658
2312,1.550368
2313,1.2679
2314,3.839877
2315,1.026885
2316,1.61838
2317,2.136439
2318,3.205523
2319,6.117485
2320,6.670231
2321,2.372956
2322,0.574023
2323,2.848602
2324,5.961832
2325,6.512006
2326,2.229093
2327,-4.341712
2328,1.117743
2329,0.014211
2330,7.670821
2331,1.010111
2332,5.758413
2333,5.066599
2334,6.473131
2335,3.83877
2336,6.282298
2337,6.580963
2338,-1.190872
2339,0.190561
2340,0.190561
2341,0.782112
2342,-1.453613
2343,-0.869401
2344,6.133834
2345,2.496926
2346,4.977656
2347,-0.297138
2348,5.885195
2349,6.737712
2350,3.881436
2351,5.906955
2352,-0.023088
2353,5.1444025
2354,2.874612
2355,4.023785
2356,2.496654
2357,0.788888
2358,5.64936
2359,5.678508
2360,5.971848
2361,3.603631
2362,6.198004
2363,2.21787
2364,4.905011
2365,5.404089
2366,2.908575
2367,4.331359
2368,4.060906
2369,2.521842
2370,5.843388
2371,5.646064
2372,4.997054
2373,5.535825
2374,6.271595
2375,-1.44025
2376,5.699013
2377,-2.303829
2378,4.332033
2379,6.447374
2380,5.773011
2381,1.515673
2382,1.269521
2383,3.998839
2384,2.351277
2385,7.015565
2386,4.650779
2387,3.593669
2388,7.249618
2389,4.959739
2390,5.918921
2391,5.582661
2392,2.656556
2393,2.012801
2394,5.00404
2395,5.501406
2396,2.519753
2397,1.617399
2398,5.758799
2399,0.613546
2400,4.339767
2401,6.529441
2402,2.269536
2403,3.289457
2404,2.525515
2405,6.351075
2406,1.334981
2407,5.867414
2408,0.686585
2409,7.114287
2410,5.447034
2411,3.599029
2412,-3.269006
2413,6.052874
2414,4.184928
2415,0.066759
2416,4.289502
2417,2.804034
2418,3.470929
2419,5.262355
2420,-4.731421
2421,5.035646
2422,3.875826
2423,-5.260341
2424,4.415171
2425,4.234026
2426,2.606528
2427,0.872908
2428,7.436404
2429,2.462353
2430,2.08756
2431,-0.675144
2432,3.3284895
2433,2.47355
2434,2.8521645
2435,4.631371
2436,5.580582
2437,3.020408
2438,-1.481524
2439,-0.094148
2440,1.825767
2441,2.761407
2442,3.348119
2443,5.05644
2444,3.974438
2445,4.6136
2446,4.586536
2447,5.365474
2448,3.483616
2449,4.906267
2450,2.445155
2451,1.845144
2452,3.203596
2453,-2.571922
2454,2.221262
2455,3.704544
2456,2.434167
2457,3.882166
2458,2.163268
2459,5.063179
2460,4.434718
2461,3.508768
2462,3.359475
2463,3.973352
2464,3.392346
2465,2.627952
2466,-0.365509
2467,3.399852
2468,-0.467517
2469,2.819094
2470,1.299749
2471,5.044319
2472,0.315201
2473,0.598141
2474,-1.417643
2475,0.477428
2476,3.131694
2477,4.470844
2478,2.089962
2479,1.170458
2480,1.089108
2481,-5.661683
2482,0.668936
2483,-2.553237
2484,4.78677
2485,0.984063
2486,4.296645
2487,1.449377
2488,4.506212
2489,3.127819
2490,5.263895
2491,5.56307
2492,-2.919333
2493,-0.245695
2494,-3.326624
2495,1.0566
2496,-2.066135
2497,-3.545964
2498,-3.1937685
2499,3.00371
2500,1.025002
2501,3.76985
2502,0.242624
2503,4.339539
2504,5.616963
2505,-0.622977
2506,5.401337
2507,1.532284
2508,2.412175
2509,2.171517
2510,2.171517
2511,0.033347
2512,-1.712226
2513,1.216405
2514,3.153684
2515,4.022036
2516,3.951004
2517,2.406221
2518,4.891413
2519,1.741062
2520,3.440423
2521,1.76358
2522,3.719865
2523,2.743595
2524,2.789047
2525,-0.777012
2526,5.230116
2527,4.632662
2528,2.469174
2529,2.386678
2530,5.276436
2531,-1.413312
2532,5.194346
2533,-1.763704
2534,4.082772
2535,4.745331
2536,3.930317
2537,2.874142
2538,-0.899602
2539,2.496272
2540,1.383871
2541,3.16898
2542,4.245989
2543,1.454105
2544,5.241081
2545,3.927317
2546,5.22698
2547,3.234088
2548,2.112343
2549,0.979933
2550,4.393835
2551,4.799978
2552,4.717383
2553,-1.43404
2554,1.174409
2555,1.839702
2556,5.127116
2557,-0.871142
2558,3.072668
2559,4.88376
2560,-0.674684
2561,3.988296
2562,2.302327
2563,5.176862
2564,1.153606
2565,4.767184
2566,-1.697981
2567,5.189486
2568,3.382421
2569,4.867971
2570,-0.94223
2571,5.186674
2572,3.218396
2573,-0.275394
2574,-0.616435
2575,2.976659
2576,3.209793
2577,2.768774
2578,1.512205
2579,2.75988
2580,1.32472
2581,2.552799
2582,2.0406
2583,-2.615969
2584,3.142331
2585,2.661178
2586,0.376945
2587,0.713536
2588,5.870038
2589,2.087791
2590,0.662912
2591,-1.009697
2592,1.8928995
2593,3.640196
2594,3.328468
2595,2.795529
2596,1.362624
2597,-4.046563
2598,-2.431892
2599,-2.820745
2600,0.510106
2601,1.258286
2602,1.387363
2603,1.387363
2604,4.510988
2605,3.294111
2606,4.924392
2607,5.131643
2608,5.132219
2609,0.634746
2610,3.36195
2611,5.003134
2612,4.618169
2613,4.271923
2614,5.726573
2615,0.19819
2616,5.408584
2617,2.703895
2618,5.402775
2619,3.635444
2620,1.853217
2621,3.759613
2622,0.294477
2623,1.613762
2624,2.555316
2625,3.800805
2626,1.463914
2627,0.838696
2628,3.13163
2629,0.998764
2630,-2.68195
2631,6.480611
2632,1.211475
2633,5.876191
2634,-1.812058
2635,-1.879368
2636,0.019431
2637,-1.120329
2638,-2.783426
2639,4.27253
2640,1.57911
2641,4.355414
2642,5.975513
2643,5.982202
2644,3.456382
2645,4.657943
2646,2.867624
2647,5.350187
2648,5.404244
2649,3.585884
2650,2.500851
2651,4.645326
2652,2.510751
2653,3.610684
2654,5.958747
2655,4.86772
2656,4.445367
2657,2.705263
2658,0.426359
2659,5.432113
2660,-2.449117
2661,4.96404
2662,1.853919
2663,0.511179
2664,2.546214
2665,5.47047
2666,4.16176
2667,-1.393624
2668,4.830125
2669,5.201999
2670,4.927104
2671,0.949264
2672,4.537696
2673,4.05525
2674,5.915667
2675,2.106962
2676,4.973997
2677,3.738354
2678,5.856611
2679,0.534551
2680,5.984234
2681,3.85127
2682,-0.419939
2683,7.074463
2684,2.930206
2685,5.21949
2686,5.993097
2687,0.744162
2688,3.94196
2689,4.605808
2690,2.325906
2691,-2.818411
2692,3.175592
2693,1.890584
2694,-2.626321
2695,1.933203
2696,0.48552
2697,0.699077
2698,-7.591964
2699,4.695874
2700,4.480299
2701,-1.608031
2702,-3.017804
2703,-3.017804
2704,5.525342
2705,4.858018
2706,5.971577
2707,4.278826
2708,5.033722
2709,5.738229
2710,6.186621
2711,3.600672
2712,5.060338
2713,6.564407
2714,5.108925
2715,3.839315
2716,4.655649
2717,6.864836
2718,6.214374
2719,4.220982
2720,3.523566
2721,6.73579
2722,5.23045
2723,2.899057
2724,3.329962
2725,5.068914
2726,3.307137
2727,4.618817
2728,2.995952
2729,1.134422
2730,6.59453
2731,5.143286
2732,2.46965
2733,5.985079
2734,6.433441
2735,5.07643
2736,3.150835
2737,-0.941181
2738,3.95216
2739,0.31303
2740,6.794621
2741,4.92548
2742,4.848371
2743,5.286022
2744,5.93182
2745,3.839582
2746,6.482053
2747,5.492387
2748,-1.08538
2749,1.830252
2750,-3.679002
2751,0.80966
2752,3.067052
2753,-0.754026
2754,-0.95002
2755,4.019778
2756,4.510292
2757,4.199161
2758,1.775462
2759,6.241363
2760,6.718837
2761,3.593661
2762,5.964124
2763,2.951029
2764,5.230857
2765,3.422609
2766,3.881477
2767,3.711984
2768,3.449931
2769,5.477916
2770,6.573732
2771,5.26771
2772,4.154
2773,5.255195
2774,5.211459
2775,6.01795
2776,4.06845
2777,5.371491
2778,5.087765
2779,4.344634
2780,4.952057
2781,5.493127
2782,6.004149
2783,6.040178
2784,5.401774
2785,6.287292
2786,0.95298
2787,5.995264
2788,-0.242276
2789,5.71456
2790,6.812481
2791,5.782436
2792,2.827188
2793,4.09723
2794,6.187405
2795,5.647337
2796,5.424463
2797,5.874562
2798,4.055316
2799,7.305769
2800,5.454205
2801,6.129103
2802,7.494472
2803,6.458626
2804,2.794592
2805,5.973757
2806,6.671421
2807,2.381802
2808,3.610143
2809,6.858907
2810,1.045451
2811,5.719555
2812,5.863458
2813,1.931622
2814,5.958581
2815,4.220926
2816,6.628397
2817,3.447854
2818,5.965372
2819,1.32768
2820,6.109348
2821,4.022301
2822,4.557416
2823,-1.34651
2824,6.233821
2825,6.411075
2826,0.907225
2827,4.167984
2828,4.561506
2829,4.513172
2830,5.190934
2831,-5.315256
2832,4.293598
2833,5.933207
2834,0.244792
2835,6.40694
2836,5.526899
2837,3.244321
2838,2.708162
2839,7.555324
2840,1.54305
2841,2.239026
2842,2.878224
2843,4.132478
2844,4.633769
2845,5.348252
2846,6.279427
2847,3.504114
2848,0.249065
2849,0.825532
2850,-0.232609
2851,3.236586
2852,4.43263
2853,5.385295
2854,5.477696
2855,5.477696
2856,5.648241
2857,5.464149
2858,4.479423
2859,6.078178
2860,6.733855
2861,5.077992
2862,6.3973
2863,0.080547
2864,5.864025
2865,1.708086
2866,2.688922
2867,3.925476
2868,4.77962
2869,2.128605
2870,2.444006
2871,5.218141
2872,3.560323
2873,0.541253
2874,2.762529
2875,5.61124
2876,4.670876
2877,5.048172
2878,3.091294
2879,1.573025
2880,0.514684
2881,3.436943
2882,2.265722
2883,2.464449
2884,1.050681
2885,4.487373
2886,1.632028
2887,1.911621
2888,4.246662
2889,3.198571
2890,1.021101
2891,-5.939248
2892,0.57768
2893,0.553206
2894,6.291037
2895,1.6831
2896,4.803494
2897,2.559279
2898,5.416031
2899,2.121349
2900,5.178228
2901,5.451949
2902,-2.265536
2903,3.998741
2904,-0.287301
2905,-2.916113
2906,-4.804835
2907,2.10507
2908,1.946386
2909,3.138412
2910,-0.847669
2911,4.649141
2912,5.316798
2913,3.231178
2914,3.693501
2915,3.693501
2916,-0.541994
2917,3.369336
2918,2.151574
2919,3.687262
2920,2.939828
2921,-0.384638
2922,3.838599
2923,5.114339
2924,2.982458
2925,3.010319
2926,5.428298
2927,2.555082
2928,3.413031
2929,5.445761
2930,3.472827
2931,4.823112
2932,2.019409
2933,3.622349
2934,3.95499
2935,3.960582
2936,3.030623
2937,2.513493
2938,4.655815
2939,-3.33766
2940,4.208813
2941,-2.15442
2942,4.239835
2943,5.451764
2944,4.10116
2945,1.721161
2946,2.192479
2947,2.192479
2948,3.150576
2949,4.759828
2950,5.169846
2951,4.208665
2952,0.335731
2953,5.522585
2954,4.20476
2955,5.100428
2956,3.982378
2957,0.747738
2958,1.708629
2959,3.143107
2960,4.405804
2961,4.692588
2962,2.541307
2963,2.155216
2964,4.88781
2965,4.307682
2966,-2.097682
2967,3.772661
2968,4.731281
2969,-1.579351
2970,4.319017
2971,1.575007
2972,5.383858
2973,0.797091
2974,5.178144
2975,-0.575998
2976,2.550626
2977,2.017764
2978,4.442819
2979,-1.764191
2980,4.759443
2981,4.658277
2982,4.658277
2983,-1.328995
2984,4.222326
2985,1.885887
2986,-0.003199
2987,1.790627
2988,-5.151416
2989,2.979468
2990,1.824959
2991,-2.941372
2992,4.280602
2993,2.434548
2994,2.434548
2995,1.339542
2996,0.255002
2997,6.179951
2998,1.969751
2999,2.616996
3000,-2.681382
3001,1.1802965
3002,1.52018
3003,4.685785
3004,4.225715
3005,2.207391
3006,-3.853964
3007,-1.33423
3008,-3.224634
3009,1.493471
3010,1.575496
3011,3.102094
3012,2.425093
3013,3.034728
3014,4.620035
3015,2.247457
3016,2.881673
3017,1.836467
3018,3.770043
3019,3.600973
3020,2.280213
3021,3.532056
3022,0.866421
3023,2.518856
3024,4.199216
3025,3.64473
3026,1.545119
3027,1.937727
3028,3.410294
3029,3.836123
3030,2.045842
3031,1.495186
3032,5.377693
3033,2.666851
3034,0.243032
3035,2.132436
3036,3.044336
3037,2.403836
3038,2.652845
3039,2.01673
3040,1.892486
3041,5.516718
3042,1.470394
3043,-0.70605
3044,2.623322
3045,4.542315
3046,2.656498
3047,1.358356
3048,-5.497033
3049,0.232373
3050,-2.004282
3051,6.323698
3052,2.129926
3053,3.023393
3054,2.244255
3055,5.065921
3056,0.359562
3057,4.400444
3058,4.272535
3059,-4.250328
3060,-4.373772
3061,-0.242671
3062,2.180931
3063,-3.712301
3064,-2.629587
3065,4.127187
3066,1.806143
3067,3.180396
3068,-1.388211
3069,5.015572
3070,4.739646
3071,2.276903
3072,4.198368
3073,0.37596
3074,3.548535
3075,2.24446
3076,2.434066
3077,-1.238977
3078,-1.738407
3079,3.132708
3080,5.21039
3081,2.709953
3082,2.759327
3083,3.753229
3084,3.515434
3085,5.216876
3086,5.172523
3087,2.588482
3088,3.180225
3089,2.425514
3090,2.319065
3091,5.061203
3092,5.120581
3093,3.686123
3094,3.506525
3095,4.110243
3096,-2.869258
3097,4.881834
3098,-1.995834
3099,2.714542
3100,5.228303
3101,5.498218
3102,0.820008
3103,-0.253699
3104,1.408821
3105,2.450437
3106,4.349029
3107,3.954322
3108,1.386381
3109,5.910609
3110,3.75283
3111,4.602349
3112,5.009611
3113,1.907037
3114,1.415076
3115,3.800161
3116,3.669987
3117,4.546593
3118,1.82921
3119,4.154275
3120,4.706861
3121,4.107164
3122,-3.998716
3123,3.711956
3124,4.565954
3125,-0.780731
3126,4.111435
3127,1.422154
3128,5.156759
3129,0.149733
3130,3.70832
3131,0.35172
3132,5.947203
3133,3.096005
3134,2.719774
3135,-3.643609
3136,4.53404
3137,4.543774
3138,0.657298
3139,3.003856
3140,2.7087
3141,1.339141
3142,3.827535
3143,-3.685093
3144,3.044071
3145,2.330927
3146,-4.445136
3147,3.646499
3148,3.156382
3149,0.341561
3150,1.368753
3151,5.211885
3152,5.211885
3153,1.334384
3154,0.411311
3155,-2.083399
3156,1.998586
3157,2.149598
3158,2.1222055
3159,2.427375
3160,3.408801
3161,1.6738
3162,-2.194529
3163,1.117368
3164,-2.570488
3165,0.990326
3166,1.048104
3167,1.593845
3168,4.306529
3169,3.425732
3170,3.599937
3171,3.525569
3172,4.152044
3173,2.979894
3174,3.077297
3175,4.915308
3176,3.629844
3177,6.006057
3178,1.837945
3179,2.963842
3180,4.287569
3181,4.326959
3182,3.200363
3183,3.915815
3184,2.948539
3185,1.73228
3186,0.698344
3187,5.397827
3188,3.688044
3189,2.174496
3190,2.421742
3191,1.649919
3192,1.556086
3193,2.997398
3194,1.656523
3195,0.172344
3196,3.603274
3197,1.386698
3198,-0.369969
3199,3.247755
3200,4.165017
3201,3.057348
3202,4.143285
3203,-5.323257
3204,0.571335
3205,-4.484032
3206,6.071212
3207,1.908568
3208,0.267666
3209,2.470589
3210,4.962249
3211,0.347404
3212,4.407722
3213,4.697284
3214,-5.395989
3215,-2.978963
3216,1.429185
3217,0.049827
3218,-3.655974
3219,-6.391817
3220,2.507063
3221,1.06871
3222,2.530372
3223,-2.341354
3224,4.549427
3225,5.243617
3226,2.349307
3227,4.614822
3228,1.193237
3229,3.377891
3230,2.440177
3231,3.4284
3232,-3.319749
3233,-0.134884
3234,4.084831
3235,4.276756
3236,2.945203
3237,2.695052
3238,3.281048
3239,2.660641
3240,4.861249
3241,5.047276
3242,4.284131
3243,0.273716
3244,2.941287
3245,3.75404
3246,3.667598
3247,4.994422
3248,3.12285
3249,3.73384
3250,4.859498
3251,-3.949579
3252,5.032819
3253,-2.08203
3254,3.609102
3255,5.063823
3256,4.4406
3257,-3.167982
3258,-0.746583
3259,2.996344
3260,2.691264
3261,5.174131
3262,3.602804
3263,1.902373
3264,5.119934
3265,3.910571
3266,2.581584
3267,5.199622
3268,3.182448
3269,0.885311
3270,3.716951
3271,2.341717
3272,4.209577
3273,2.210273
3274,1.802372
3275,2.6129065
3276,2.628503
3277,-5.054436
3278,4.642324
3279,2.904741
3280,0.339646
3281,3.919753
3282,-1.068766
3283,4.974714
3284,1.277627
3285,3.692455
